"Observation"	"Value"
1541	10.99318886
1542	10.99751949
1543	10.99925232
1544	11.00615788
1545	11.00926113
1546	11.01418591
1547	11.02119637
1548	11.03013992
1549	11.03543758
1550	11.04005623
1551	11.05120754
1552	11.05358315
1553	11.06490612
1554	11.07199764
1555	11.07698822
1556	11.07815647
1557	11.08531666
1558	11.08531666
1559	11.09040165
1560	11.1018877
1561	11.11221886
1562	11.12253094
1563	11.13126564
1564	11.13780212
1565	11.14375877
1566	11.15191555
1567	11.1653223
1568	11.17508316
1569	11.18544579
1570	11.19710445
1571	11.20855618
1572	11.22018719
1573	11.22018719
1574	11.22018719
1575	11.22772503
1576	11.2310524
1577	11.24304676
1578	11.25608158
1579	11.26588058
1580	11.27720356
1581	11.28310013
1582	11.29316902
1583	11.30451965
1584	11.3125267
1585	11.31822872
1586	11.32604122
1587	11.34057617
1588	11.34976196
1589	11.35869694
1590	11.3720789
1591	11.38184357
1592	11.39262199
1593	11.39550972
1594	11.40990067
1595	11.41509056
1596	11.41765213
1597	11.4213295
1598	11.43397331
1599	11.44534397
1600	11.44534397
1601	11.45968628
1602	11.46683693
1603	11.46893692
1604	11.47152519
1605	11.47892857
1606	11.47892857
1607	11.48588181
1608	11.49731636
1609	11.50507545
1610	11.51307011
1611	11.51745701
1612	11.52318954
1613	11.52613258
1614	11.53101921
1615	11.53498363
1616	11.54059029
1617	11.54364967
1618	11.55001736
1619	11.55483627
1620	11.56123066
1621	11.56959724
1622	11.57508564
1623	11.57669449
1624	11.58243561
1625	11.58951855
1626	11.59580612
1627	11.60288429
1628	11.60789585
1629	11.6122303
1630	11.61683846
1631	11.62486744
1632	11.63244438
1633	11.64041805
1634	11.6461401
1635	11.65216446
1636	11.6565218
1637	11.66401005
1638	11.67299747
1639	11.68403339
1640	11.69170761
1641	11.69979191
1642	11.70495796
1643	11.70495796
1644	11.71074772
1645	11.71485996
1646	11.72125053
1647	11.72653294
1648	11.73544121
1649	11.74530983
1650	11.75668144
1651	11.7671175
1652	11.77415562
1653	11.78404331
1654	11.79302311
1655	11.80199337
1656	11.80600929
1657	11.80996037
1658	11.8153553
